# Generated by supplier_candidates.py — EPA wires crosswalk + GeoNames +
# hand-curated 2023 CCA territories. County-grain CCA coverage over-offers in
# partially-covered counties; the supplier picker in the UI is the correction.
# is_default: TRUE = supplier a customer has with no action (CCA in CCA land).
zip,state,supplier_id,default_product,is_default,enrollment_share,notes,data_quality
90239,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90240,CA,CLEAN_POWER_ALLIANCE_OF_SOUTHERN_CALIFOR,Clean Power,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90240,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90241,CA,CLEAN_POWER_ALLIANCE_OF_SOUTHERN_CALIFOR,Clean Power,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90241,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90242,CA,CLEAN_POWER_ALLIANCE_OF_SOUTHERN_CALIFOR,Clean Power,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90242,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90245,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90245,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
90247,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90247,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
90248,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90248,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
90249,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90250,CA,CLEAN_POWER_ALLIANCE_OF_SOUTHERN_CALIFOR,Clean Power,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90250,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90251,CA,CLEAN_POWER_ALLIANCE_OF_SOUTHERN_CALIFOR,Clean Power,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90251,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90254,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90255,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90260,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90261,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90262,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90263,CA,CLEAN_POWER_ALLIANCE_OF_SOUTHERN_CALIFOR,Clean Power,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90263,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90264,CA,CLEAN_POWER_ALLIANCE_OF_SOUTHERN_CALIFOR,Clean Power,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90264,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90265,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90265,CA,CLEAN_POWER_ALLIANCE_OF_SOUTHERN_CALIFOR,Clean Power,FALSE,0.88,CCA default territory,CURATED_APPROXIMATE
90265,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90266,CA,CLEAN_POWER_ALLIANCE_OF_SOUTHERN_CALIFOR,Clean Power,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90266,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90267,CA,CLEAN_POWER_ALLIANCE_OF_SOUTHERN_CALIFOR,Clean Power,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90267,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90270,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90272,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90272,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
90274,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90275,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90275,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
90277,CA,CLEAN_POWER_ALLIANCE_OF_SOUTHERN_CALIFOR,Clean Power,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90277,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90278,CA,CLEAN_POWER_ALLIANCE_OF_SOUTHERN_CALIFOR,Clean Power,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90278,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90280,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90290,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90290,CA,CLEAN_POWER_ALLIANCE_OF_SOUTHERN_CALIFOR,Clean Power,FALSE,0.88,CCA default territory,CURATED_APPROXIMATE
90290,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90291,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90292,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90293,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90293,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
90294,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90295,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90296,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90301,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90301,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
90302,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90302,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
90303,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90304,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90304,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
90305,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90305,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
90306,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90307,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90308,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90309,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90310,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90311,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90312,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90401,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90402,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90403,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90404,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90405,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90406,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90407,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90408,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90409,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90410,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90411,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90501,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90501,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
90502,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90502,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
90503,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90504,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90505,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90506,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90507,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90508,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90509,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90510,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90601,CA,CLEAN_POWER_ALLIANCE_OF_SOUTHERN_CALIFOR,Clean Power,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90601,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90602,CA,CLEAN_POWER_ALLIANCE_OF_SOUTHERN_CALIFOR,Clean Power,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90602,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90603,CA,CLEAN_POWER_ALLIANCE_OF_SOUTHERN_CALIFOR,Clean Power,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90603,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90604,CA,CLEAN_POWER_ALLIANCE_OF_SOUTHERN_CALIFOR,Clean Power,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90604,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90605,CA,CLEAN_POWER_ALLIANCE_OF_SOUTHERN_CALIFOR,Clean Power,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90605,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90606,CA,CLEAN_POWER_ALLIANCE_OF_SOUTHERN_CALIFOR,Clean Power,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90606,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90607,CA,CLEAN_POWER_ALLIANCE_OF_SOUTHERN_CALIFOR,Clean Power,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90607,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90608,CA,CLEAN_POWER_ALLIANCE_OF_SOUTHERN_CALIFOR,Clean Power,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90608,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90609,CA,CLEAN_POWER_ALLIANCE_OF_SOUTHERN_CALIFOR,Clean Power,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90609,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90610,CA,CLEAN_POWER_ALLIANCE_OF_SOUTHERN_CALIFOR,Clean Power,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90610,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90620,CA,ANAHEIM_PUBLIC_UTILITIES,Anaheim,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90620,CA,ORANGE_COUNTY_POWER_AUTHORITY,Smart Choice,FALSE,0.88,CCA default territory,CURATED_APPROXIMATE
90620,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90621,CA,ANAHEIM_PUBLIC_UTILITIES,Anaheim,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90621,CA,ORANGE_COUNTY_POWER_AUTHORITY,Smart Choice,FALSE,0.88,CCA default territory,CURATED_APPROXIMATE
90621,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90622,CA,ORANGE_COUNTY_POWER_AUTHORITY,Smart Choice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90622,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90623,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90624,CA,ORANGE_COUNTY_POWER_AUTHORITY,Smart Choice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90624,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90630,CA,ANAHEIM_PUBLIC_UTILITIES,Anaheim,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90630,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
90631,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90632,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90633,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90637,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90638,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90639,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90640,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90650,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90651,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90652,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90660,CA,PICO_RIVERA_INNOVATIVE_MUNICIPAL_ENERGY,PRIME Power,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90660,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90661,CA,PICO_RIVERA_INNOVATIVE_MUNICIPAL_ENERGY,PRIME Power,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90661,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90662,CA,PICO_RIVERA_INNOVATIVE_MUNICIPAL_ENERGY,PRIME Power,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90662,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90670,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90671,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90680,CA,ANAHEIM_PUBLIC_UTILITIES,Anaheim,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90680,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
90701,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90702,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90703,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90704,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90706,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90707,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90710,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90710,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
90711,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90712,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90713,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90714,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90715,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90716,CA,CLEAN_POWER_ALLIANCE_OF_SOUTHERN_CALIFOR,Clean Power,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90716,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90717,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90717,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
90720,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90721,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90723,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90731,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90731,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
90732,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90732,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
90733,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90734,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90740,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90742,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90743,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90744,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90744,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
90745,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90745,CA,CLEAN_POWER_ALLIANCE_OF_SOUTHERN_CALIFOR,Clean Power,FALSE,0.88,CCA default territory,CURATED_APPROXIMATE
90745,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90746,CA,CLEAN_POWER_ALLIANCE_OF_SOUTHERN_CALIFOR,Clean Power,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90746,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90747,CA,CLEAN_POWER_ALLIANCE_OF_SOUTHERN_CALIFOR,Clean Power,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90747,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90748,CA,LOS_ANGELES_DEPARTMENT_OF_WATER_AND_POWE,LADWP Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
90749,CA,CLEAN_POWER_ALLIANCE_OF_SOUTHERN_CALIFOR,Clean Power,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
90749,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
90755,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
90801,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
